#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 11 20 00 42 240  2.6  5.7    MM    MM    MM  MM 1004.9  13.5  13.2    MM   MM   MM    MM
2019 11 20 00 36 230  1.5  7.2    MM    MM    MM  MM 1004.9  13.6  13.2    MM   MM   MM    MM
2019 11 20 00 30 230  2.6  4.1    MM    MM    MM  MM 1005.0  13.6  13.2    MM   MM   MM    MM
2019 11 20 00 24 260  4.1  7.7    MM    MM    MM  MM 1005.1  13.6  13.3    MM   MM   MM    MM
2019 11 20 00 18 260  4.6  7.2    MM    MM    MM  MM 1005.3  13.7  13.3    MM   MM   MM    MM
2019 11 20 00 12 270  4.6  7.2    MM    MM    MM  MM 1005.4  13.7  13.4    MM   MM   MM    MM
2019 11 20 00 06 260  5.7  8.2    MM    MM    MM  MM 1005.4  13.8  13.4    MM   MM   MM    MM
2019 11 20 00 00 280  4.1  8.2    MM    MM    MM  MM 1005.5  13.7  13.4    MM   MM -1.7    MM
2019 11 19 23 54 260  4.1  8.8    MM    MM    MM  MM 1005.5  13.8  13.4    MM   MM   MM    MM
2019 11 19 23 48 260  5.1  8.2    MM    MM    MM  MM 1005.5  13.8  13.4    MM   MM   MM    MM
2019 11 19 23 42 260  5.1  7.2    MM    MM    MM  MM 1005.6  13.9  13.4    MM   MM   MM    MM
2019 11 19 23 36 260  5.1  7.7    MM    MM    MM  MM 1005.6  14.0  13.4    MM   MM   MM    MM
2019 11 19 23 30 260  4.6  7.7    MM    MM    MM  MM 1005.6  14.0  13.4    MM   MM   MM    MM
2019 11 19 23 24 260  4.6  8.2    MM    MM    MM  MM 1005.7  14.1  13.4    MM   MM   MM    MM
2019 11 19 23 18 270  4.6  7.7    MM    MM    MM  MM 1005.8  14.2  13.4    MM   MM   MM    MM
2019 11 19 23 12 260  4.6  7.7    MM    MM    MM  MM 1005.9  14.4  13.4    MM   MM   MM    MM
2019 11 19 23 06 270  5.1  8.2    MM    MM    MM  MM 1005.9  14.4  13.4    MM   MM   MM    MM
2019 11 19 23 00 270  5.1  8.2    MM    MM    MM  MM 1006.0  14.3  13.4    MM   MM -2.2    MM
2019 11 19 22 54 280  5.1  7.2    MM    MM    MM  MM 1006.0  14.2  13.4    MM   MM   MM    MM
2019 11 19 22 48 280  5.1  7.7    MM    MM    MM  MM 1006.0  14.3  13.4    MM   MM   MM    MM
2019 11 19 22 42 270  5.7  9.3    MM    MM    MM  MM 1006.0  14.5  13.4    MM   MM   MM    MM
2019 11 19 22 36 280  5.7  8.2    MM    MM    MM  MM 1006.0  14.6  13.4    MM   MM   MM    MM
2019 11 19 22 30 260  4.6  9.8    MM    MM    MM  MM 1006.1  14.6  13.4    MM   MM   MM    MM
2019 11 19 22 24 260  4.6  7.2    MM    MM    MM  MM 1006.2  14.5  13.4    MM   MM   MM    MM
2019 11 19 22 18 260  4.6  8.2    MM    MM    MM  MM 1006.3  14.5  13.4    MM   MM   MM    MM
2019 11 19 22 12 270  5.1  9.8    MM    MM    MM  MM 1006.4  14.4  13.4    MM   MM   MM    MM
2019 11 19 22 06 270  5.1  8.8    MM    MM    MM  MM 1006.3  14.3  13.4    MM   MM   MM    MM
2019 11 19 22 00 270  6.2  8.8    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 19 21 54 280  4.6  8.2    MM    MM    MM  MM 1006.5  14.2  13.4    MM   MM   MM    MM
2019 11 19 21 48 280  6.2  9.3    MM    MM    MM  MM 1006.6  14.0  13.4    MM   MM   MM    MM
2019 11 19 21 42 280  5.7  8.8    MM    MM    MM  MM 1006.8  13.9  13.4    MM   MM   MM    MM
2019 11 19 21 36 270  7.7 10.3    MM    MM    MM  MM 1007.0  13.9  13.3    MM   MM   MM    MM
2019 11 19 21 30 280  5.1  8.8    MM    MM    MM  MM 1007.1  13.9  13.3    MM   MM   MM    MM
2019 11 19 21 24 270  5.1  8.8    MM    MM    MM  MM 1007.1  14.0  13.3    MM   MM   MM    MM
2019 11 19 21 18 280  6.2  9.3    MM    MM    MM  MM 1007.2  13.9  13.3    MM   MM   MM    MM
2019 11 19 21 12 270  5.1  8.8    MM    MM    MM  MM 1007.3  14.1  13.3    MM   MM   MM    MM
2019 11 19 21 06 260  5.7  8.2    MM    MM    MM  MM 1007.2  14.2  13.3    MM   MM   MM    MM
2019 11 19 21 00 270  4.6  7.7    MM    MM    MM  MM 1007.2  14.1  13.3    MM   MM -2.7    MM
2019 11 19 20 54 280  4.6  7.7    MM    MM    MM  MM 1007.4  14.0  13.3    MM   MM   MM    MM
2019 11 19 20 48 280  4.6  8.2    MM    MM    MM  MM 1007.4  14.0  13.3    MM   MM   MM    MM
2019 11 19 20 42 270  5.7  8.8    MM    MM    MM  MM 1007.5  14.1  13.4    MM   MM   MM    MM
2019 11 19 20 36 280  5.7  9.8    MM    MM    MM  MM 1007.5  14.1  13.4    MM   MM   MM    MM
2019 11 19 20 30 270  6.7  9.8    MM    MM    MM  MM 1007.7  14.1  13.4    MM   MM   MM    MM
2019 11 19 20 24 270  6.2  7.7    MM    MM    MM  MM 1007.9  14.1  13.4    MM   MM   MM    MM
2019 11 19 20 18 280  5.1  8.2    MM    MM    MM  MM 1008.1  13.9  13.5    MM   MM   MM    MM
2019 11 19 20 12 280  5.1  7.7    MM    MM    MM  MM 1008.2  14.0  13.5    MM   MM   MM    MM
2019 11 19 20 06 290  5.7  9.8    MM    MM    MM  MM 1008.3  14.0  13.4    MM   MM   MM    MM
2019 11 19 20 00 290  6.2  9.3    MM    MM    MM  MM 1008.2  13.9  13.4    MM   MM -1.7    MM
2019 11 19 19 54 290  6.2  8.2    MM    MM    MM  MM 1008.2  13.9  13.3    MM   MM   MM    MM
2019 11 19 19 48 280  5.1  8.2    MM    MM    MM  MM 1008.3  14.0  13.3    MM   MM   MM    MM
2019 11 19 19 42 260  6.2  8.8    MM    MM    MM  MM 1008.3  14.1  13.3    MM   MM   MM    MM
2019 11 19 19 36 270  6.2  9.8    MM    MM    MM  MM 1008.3  14.0  13.3    MM   MM   MM    MM
2019 11 19 19 30 280  5.1  8.8    MM    MM    MM  MM 1008.5  13.9  13.3    MM   MM   MM    MM
2019 11 19 19 24 280  5.7 10.3    MM    MM    MM  MM 1008.6  14.0  13.3    MM   MM   MM    MM
2019 11 19 19 18 270  7.2  9.8    MM    MM    MM  MM 1008.7  14.0  13.3    MM   MM   MM    MM
2019 11 19 19 12 270  6.7 11.3    MM    MM    MM  MM 1008.8  14.0  13.3    MM   MM   MM    MM
2019 11 19 19 06 270  4.1  7.2    MM    MM    MM  MM 1009.0  14.2  13.4    MM   MM   MM    MM
2019 11 19 19 00 270  4.1  7.7    MM    MM    MM  MM 1009.0  14.3  13.4    MM   MM -0.6    MM
2019 11 19 18 54 260  4.1  6.7    MM    MM    MM  MM 1009.1  14.4  13.3    MM   MM   MM    MM
2019 11 19 18 48 260  3.6  6.7    MM    MM    MM  MM 1009.2  14.4  13.3    MM   MM   MM    MM
2019 11 19 18 42 260  4.1  7.2    MM    MM    MM  MM 1009.3  14.4  13.3    MM   MM   MM    MM
2019 11 19 18 36 260  2.6  6.7    MM    MM    MM  MM 1009.4  14.2  13.3    MM   MM   MM    MM
2019 11 19 18 30 260  3.6  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 19 18 24 270  3.1  5.7    MM    MM    MM  MM 1009.5  14.2  13.3    MM   MM   MM    MM
2019 11 19 18 18 260  2.6  7.2    MM    MM    MM  MM 1009.6  14.3  13.3    MM   MM   MM    MM
2019 11 19 18 12 230  2.6  6.2    MM    MM    MM  MM 1009.7  14.2  13.3    MM   MM   MM    MM
2019 11 19 18 06 220  3.6  6.7    MM    MM    MM  MM 1009.8  14.2  13.3    MM   MM   MM    MM
2019 11 19 18 00 220  3.6  5.7    MM    MM    MM  MM 1009.9  14.1  13.3    MM   MM   MM    MM
2019 11 19 17 54 230  3.1  7.7    MM    MM    MM  MM 1010.0  14.0  13.3    MM   MM   MM    MM
2019 11 19 17 48 240  3.6  5.7    MM    MM    MM  MM 1010.0  13.9  13.3    MM   MM   MM    MM
2019 11 19 17 42 250  3.6  6.2    MM    MM    MM  MM 1010.0  13.9  13.2    MM   MM   MM    MM
2019 11 19 17 36 270  3.6  6.7    MM    MM    MM  MM 1010.0  13.8  13.2    MM   MM   MM    MM
2019 11 19 17 30 260  5.1  6.7    MM    MM    MM  MM 1009.9  13.7  13.2    MM   MM   MM    MM
2019 11 19 17 24 270  4.6  8.8    MM    MM    MM  MM 1009.8  13.7  13.2    MM   MM   MM    MM
2019 11 19 17 18 280  4.1  6.7    MM    MM    MM  MM 1009.8  13.7  13.2    MM   MM   MM    MM
2019 11 19 17 12 270  3.6  6.2    MM    MM    MM  MM 1009.8  13.8  13.2    MM   MM   MM    MM
2019 11 19 17 06 280  2.6  5.7    MM    MM    MM  MM 1009.9  13.9  13.2    MM   MM   MM    MM
2019 11 19 17 00 300  3.1  6.2    MM    MM    MM  MM 1009.9  13.8  13.2    MM   MM +0.9    MM
2019 11 19 16 54 300  4.6  7.2    MM    MM    MM  MM 1009.9  13.8  13.2    MM   MM   MM    MM
2019 11 19 16 48 270  3.6  6.2    MM    MM    MM  MM 1009.9  13.8  13.2    MM   MM   MM    MM
2019 11 19 16 42 260  3.1  6.2    MM    MM    MM  MM 1009.9    MM  13.2    MM   MM   MM    MM
2019 11 19 16 36 260  3.1  5.7    MM    MM    MM  MM 1009.8  13.8  13.2    MM   MM   MM    MM
2019 11 19 16 30 290  3.1  5.1    MM    MM    MM  MM 1009.9  13.7  13.2    MM   MM   MM    MM
2019 11 19 16 24 310  1.5  3.6    MM    MM    MM  MM 1009.9  13.7  13.2    MM   MM   MM    MM
2019 11 19 16 18 310  2.1  4.1    MM    MM    MM  MM 1009.9  13.8  13.2    MM   MM   MM    MM
2019 11 19 16 12  30  1.0  3.1    MM    MM    MM  MM 1009.8  13.8  13.2    MM   MM   MM    MM
2019 11 19 16 06 290  2.1  4.1    MM    MM    MM  MM 1009.6  13.7  13.2    MM   MM   MM    MM
2019 11 19 16 00 290  2.6  5.1    MM    MM    MM  MM 1009.6  13.7  13.2    MM   MM +0.6    MM
2019 11 19 15 54 300  2.1  4.1    MM    MM    MM  MM 1009.6  13.6  13.2    MM   MM   MM    MM
2019 11 19 15 48 270  1.0  4.6    MM    MM    MM  MM 1009.5  13.6  13.2    MM   MM   MM    MM
2019 11 19 15 42 270  1.5  4.1    MM    MM    MM  MM 1009.5  13.5  13.2    MM   MM   MM    MM
2019 11 19 15 36 210  0.5  5.7    MM    MM    MM  MM 1009.4  13.3  13.2    MM   MM   MM    MM
2019 11 19 15 30 250  2.1  4.1    MM    MM    MM  MM 1009.4  13.1  13.2    MM   MM   MM    MM
2019 11 19 15 24 210  2.6  4.1    MM    MM    MM  MM 1009.4  13.1  13.2    MM   MM   MM    MM
2019 11 19 15 18 240  3.1  7.2    MM    MM    MM  MM 1009.4  13.1  13.2    MM   MM   MM    MM
2019 11 19 15 12 260  4.1  6.7    MM    MM    MM  MM 1009.3  13.1  13.2    MM   MM   MM    MM
2019 11 19 15 06 260  3.1  6.2    MM    MM    MM  MM 1009.3  13.0  13.2    MM   MM   MM    MM
2019 11 19 15 00 270  3.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 19 14 54 250  4.1  5.7    MM    MM    MM  MM 1009.2  13.1  13.2    MM   MM   MM    MM
2019 11 19 14 48 260  4.6  6.2    MM    MM    MM  MM 1009.1  13.0  13.3    MM   MM   MM    MM
2019 11 19 14 42 240  3.6  5.1    MM    MM    MM  MM 1009.0  12.9  13.3    MM   MM   MM    MM
2019 11 19 14 36 250  4.1  7.2    MM    MM    MM  MM 1009.0  12.9  13.3    MM   MM   MM    MM
2019 11 19 14 30 240  3.6  6.2    MM    MM    MM  MM 1009.0  12.9  13.3    MM   MM   MM    MM
2019 11 19 14 24 240  4.1  5.7    MM    MM    MM  MM 1008.9  12.8  13.3    MM   MM   MM    MM
2019 11 19 14 18 240  3.1  4.1    MM    MM    MM  MM 1008.9  12.7  13.3    MM   MM   MM    MM
2019 11 19 14 12 240  2.1  3.1    MM    MM    MM  MM 1008.9  12.6  13.3    MM   MM   MM    MM
2019 11 19 14 06 240  2.1  6.2    MM    MM    MM  MM 1009.1  12.7  13.3    MM   MM   MM    MM
2019 11 19 14 00 240  3.6  5.7    MM    MM    MM  MM 1009.0  12.7  13.3    MM   MM -0.8    MM
2019 11 19 13 54 240  4.1  6.2    MM    MM    MM  MM 1009.0  12.8  13.3    MM   MM   MM    MM
2019 11 19 13 48 240  3.1  6.7    MM    MM    MM  MM 1008.9  12.8  13.3    MM   MM   MM    MM
2019 11 19 13 42 240  4.1  6.2    MM    MM    MM  MM 1008.9  13.0  13.3    MM   MM   MM    MM
2019 11 19 13 36 230  4.6  5.7    MM    MM    MM  MM 1008.8  13.2  13.3    MM   MM   MM    MM
2019 11 19 13 30 240  4.1  5.7    MM    MM    MM  MM 1008.8  13.2  13.3    MM   MM   MM    MM
2019 11 19 13 24 230  4.6  5.7    MM    MM    MM  MM 1008.8  13.3  13.3    MM   MM   MM    MM
2019 11 19 13 18 240  3.1  3.6    MM    MM    MM  MM 1008.8  13.1  13.3    MM   MM   MM    MM
2019 11 19 13 12 190  1.5  2.1    MM    MM    MM  MM 1008.8  12.7  13.3    MM   MM   MM    MM
2019 11 19 13 06 170  1.5  1.5    MM    MM    MM  MM 1008.9  12.7  13.3    MM   MM   MM    MM
2019 11 19 13 00 200  1.5  2.1    MM    MM    MM  MM 1009.0  12.8  13.3    MM   MM -0.8    MM
2019 11 19 12 54  MM  0.0  1.5    MM    MM    MM  MM 1009.1  12.8  13.3    MM   MM   MM    MM
2019 11 19 12 48 160  1.0  1.5    MM    MM    MM  MM 1009.1  13.0  13.3    MM   MM   MM    MM
2019 11 19 12 42 110  1.5  2.1    MM    MM    MM  MM 1009.1  13.2  13.3    MM   MM   MM    MM
2019 11 19 12 36 180  1.0  1.5    MM    MM    MM  MM 1009.2  12.9  13.3    MM   MM   MM    MM
2019 11 19 12 30 190  1.0  1.5    MM    MM    MM  MM 1009.2  13.2  13.3    MM   MM   MM    MM
2019 11 19 12 24 280  1.0  2.1    MM    MM    MM  MM 1009.2  13.3  13.3    MM   MM   MM    MM
2019 11 19 12 18 350  1.0  2.6    MM    MM    MM  MM 1009.3  13.3  13.3    MM   MM   MM    MM
2019 11 19 12 12 240  1.0  2.6    MM    MM    MM  MM 1009.2  13.1  13.3    MM   MM   MM    MM
2019 11 19 12 06 200  2.1  2.6    MM    MM    MM  MM 1009.3  13.1  13.3    MM   MM   MM    MM
2019 11 19 12 00 180  1.5  2.6    MM    MM    MM  MM 1009.4  13.1  13.3    MM   MM -0.7    MM
2019 11 19 11 54 160  1.0  1.5    MM    MM    MM  MM 1009.6  12.9  13.3    MM   MM   MM    MM
2019 11 19 11 48 170  1.0  1.5    MM    MM    MM  MM 1009.6  12.7  13.3    MM   MM   MM    MM
2019 11 19 11 42 200  1.5  1.5    MM    MM    MM  MM 1009.7  12.7  13.3    MM   MM   MM    MM
2019 11 19 11 36 210  1.0  1.5    MM    MM    MM  MM 1009.8  12.7  13.3    MM   MM   MM    MM
2019 11 19 11 30 200  1.0  1.0    MM    MM    MM  MM 1009.8  12.8  13.4    MM   MM   MM    MM
2019 11 19 11 24 230  0.5  1.0    MM    MM    MM  MM 1009.8  12.8  13.4    MM   MM   MM    MM
2019 11 19 11 18 220  1.0  1.0    MM    MM    MM  MM 1009.8  12.8  13.4    MM   MM   MM    MM
2019 11 19 11 12 190  0.5  0.5    MM    MM    MM  MM 1009.8  12.9  13.5    MM   MM   MM    MM
2019 11 19 11 06 230  0.5  0.5    MM    MM    MM  MM 1009.8  12.9  13.5    MM   MM   MM    MM
2019 11 19 11 00  MM  0.0  0.5    MM    MM    MM  MM 1009.8  13.0  13.5    MM   MM -0.6    MM
2019 11 19 10 54 210  0.5  1.5    MM    MM    MM  MM 1009.7  12.9  13.6    MM   MM   MM    MM
2019 11 19 10 48 100  1.0  2.1    MM    MM    MM  MM 1009.8  13.7  13.6    MM   MM   MM    MM
2019 11 19 10 42  90  1.0  1.5    MM    MM    MM  MM 1009.8  13.8  13.6    MM   MM   MM    MM
2019 11 19 10 36 130  0.5  1.5    MM    MM    MM  MM 1009.7  13.8  13.6    MM   MM   MM    MM
2019 11 19 10 30 120  0.5  1.0    MM    MM    MM  MM 1009.6  13.8  13.6    MM   MM   MM    MM
2019 11 19 10 24 200  0.5  2.1    MM    MM    MM  MM 1009.6  13.7  13.6    MM   MM   MM    MM
2019 11 19 10 18 250  1.5  3.6    MM    MM    MM  MM 1009.7  13.7  13.6    MM   MM   MM    MM
2019 11 19 10 12 250  1.5  3.1    MM    MM    MM  MM 1009.7  13.4  13.6    MM   MM   MM    MM
2019 11 19 10 06 210  2.6  3.6    MM    MM    MM  MM 1009.7  13.4  13.6    MM   MM   MM    MM
2019 11 19 10 00 220  3.1  4.1    MM    MM    MM  MM 1009.8  13.4  13.6    MM   MM -0.9    MM
2019 11 19 09 54 200  2.6  3.6    MM    MM    MM  MM 1009.9  13.3  13.6    MM   MM   MM    MM
2019 11 19 09 48 220  2.6  4.6    MM    MM    MM  MM 1009.9  13.4  13.6    MM   MM   MM    MM
2019 11 19 09 42 240  3.6  4.6    MM    MM    MM  MM 1009.8  13.4  13.6    MM   MM   MM    MM
2019 11 19 09 36 250  1.0  2.6    MM    MM    MM  MM 1009.9  13.3  13.6    MM   MM   MM    MM
2019 11 19 09 30 160  0.5  1.5    MM    MM    MM  MM 1010.0  13.2  13.6    MM   MM   MM    MM
2019 11 19 09 24  MM  0.0  1.5    MM    MM    MM  MM 1010.1  13.1  13.6    MM   MM   MM    MM
2019 11 19 09 18 200  0.5  1.5    MM    MM    MM  MM 1010.1  13.1  13.6    MM   MM   MM    MM
2019 11 19 09 12 160  1.5  1.5    MM    MM    MM  MM 1010.1  13.2  13.6    MM   MM   MM    MM
2019 11 19 09 06 150  1.0  1.5    MM    MM    MM  MM 1010.1  13.1  13.6    MM   MM   MM    MM
2019 11 19 09 00 200  1.5  2.1    MM    MM    MM  MM 1010.1  13.1  13.6    MM   MM -1.0    MM
2019 11 19 08 54 180  1.0  1.5    MM    MM    MM  MM 1010.0  13.1  13.6    MM   MM   MM    MM
2019 11 19 08 48 210  1.5  2.6    MM    MM    MM  MM 1010.1  13.1  13.6    MM   MM   MM    MM
2019 11 19 08 42 220  0.5  2.1    MM    MM    MM  MM 1010.2  13.0  13.6    MM   MM   MM    MM
2019 11 19 08 36 230  1.5  2.6    MM    MM    MM  MM 1010.2  12.9  13.6    MM   MM   MM    MM
2019 11 19 08 30 230  1.5  2.1    MM    MM    MM  MM 1010.2  12.9  13.5    MM   MM   MM    MM
2019 11 19 08 24 210  0.5  1.5    MM    MM    MM  MM 1010.2  13.0  13.5    MM   MM   MM    MM
2019 11 19 08 18 150  0.5  1.5    MM    MM    MM  MM 1010.3  13.1  13.5    MM   MM   MM    MM
2019 11 19 08 12  MM  0.0  1.5    MM    MM    MM  MM 1010.3  13.1  13.5    MM   MM   MM    MM
2019 11 19 08 06 280  1.0  3.1    MM    MM    MM  MM 1010.3  13.2  13.5    MM   MM   MM    MM
2019 11 19 08 00 270  1.0  2.1    MM    MM    MM  MM 1010.4  13.2  13.5    MM   MM -0.9    MM
2019 11 19 07 54 140  2.1  2.1    MM    MM    MM  MM 1010.2  13.2  13.5    MM   MM   MM    MM
2019 11 19 07 48 200  1.0  1.5    MM    MM    MM  MM 1010.4  13.2  13.4    MM   MM   MM    MM
2019 11 19 07 42 290  0.5  1.0    MM    MM    MM  MM 1010.4  13.3  13.3    MM   MM   MM    MM
2019 11 19 07 36 330  0.5  2.1    MM    MM    MM  MM 1010.4  13.2  13.2    MM   MM   MM    MM
2019 11 19 07 24 210  1.5  2.6    MM    MM    MM  MM 1010.4  13.3  13.2    MM   MM   MM    MM
2019 11 19 07 18  MM  0.0  2.1    MM    MM    MM  MM 1010.6  13.3  13.2    MM   MM   MM    MM
2019 11 19 07 12 230  2.6  4.1    MM    MM    MM  MM 1010.7  13.3  13.1    MM   MM   MM    MM
2019 11 19 07 06 210  2.6  4.1    MM    MM    MM  MM 1010.6  13.2  13.1    MM   MM   MM    MM
2019 11 19 07 00 230  2.1  4.6    MM    MM    MM  MM 1010.7  13.3  13.1    MM   MM -0.3    MM
2019 11 19 06 54 230  2.1  3.6    MM    MM    MM  MM 1010.7  13.3  13.0    MM   MM   MM    MM
2019 11 19 06 48 220  2.1  3.1    MM    MM    MM  MM 1010.7  13.3  13.0    MM   MM   MM    MM
2019 11 19 06 42 230  1.0  2.6    MM    MM    MM  MM 1010.7  13.3  13.1    MM   MM   MM    MM
2019 11 19 06 36 250  1.5  3.1    MM    MM    MM  MM 1010.6  13.3  13.1    MM   MM   MM    MM
2019 11 19 06 30 190  2.1  3.1    MM    MM    MM  MM 1010.6  13.3  13.1    MM   MM   MM    MM
2019 11 19 06 24 220  1.0  2.6    MM    MM    MM  MM 1010.8  13.2  13.1    MM   MM   MM    MM
2019 11 19 06 18 200  2.1  3.1    MM    MM    MM  MM 1010.9  13.2  13.1    MM   MM   MM    MM
2019 11 19 06 12 260  1.0  2.6    MM    MM    MM  MM 1011.0  13.2  13.1    MM   MM   MM    MM
2019 11 19 06 06 240  1.5  2.1    MM    MM    MM  MM 1011.0  13.2  13.1    MM   MM   MM    MM
2019 11 19 06 00 240  2.1  2.6    MM    MM    MM  MM 1011.1  13.2  13.1    MM   MM +0.0    MM
2019 11 19 05 54 240  1.5  2.6    MM    MM    MM  MM 1011.1  13.2  13.1    MM   MM   MM    MM
2019 11 19 05 48 250  1.0  2.6    MM    MM    MM  MM 1011.2  13.2  13.1    MM   MM   MM    MM
2019 11 19 05 42 200  2.6  4.1    MM    MM    MM  MM 1011.3    MM  13.1    MM   MM   MM    MM
2019 11 19 05 36 240  2.1  3.6    MM    MM    MM  MM 1011.2    MM  13.1    MM   MM   MM    MM
2019 11 19 05 30 240  2.1  4.6    MM    MM    MM  MM 1011.1    MM  13.1    MM   MM   MM    MM
2019 11 19 05 24 230  1.5  3.1    MM    MM    MM  MM 1011.1  13.1  13.1    MM   MM   MM    MM
2019 11 19 05 18 270  2.1  3.1    MM    MM    MM  MM 1011.2  13.1  13.1    MM   MM   MM    MM
2019 11 19 05 12 250  1.5  4.1    MM    MM    MM  MM 1011.2  13.1  13.1    MM   MM   MM    MM
2019 11 19 05 06 210  1.5  3.6    MM    MM    MM  MM 1011.2  13.0  13.1    MM   MM   MM    MM
2019 11 19 05 00 280  1.5  3.1    MM    MM    MM  MM 1011.3  13.0  13.1    MM   MM -0.0    MM
2019 11 19 04 54 250  1.5  2.6    MM    MM    MM  MM 1011.2  13.0  13.1    MM   MM   MM    MM
2019 11 19 04 48 260  1.5  2.6    MM    MM    MM  MM 1011.1  13.0  13.1    MM   MM   MM    MM
2019 11 19 04 42 270  2.1  3.1    MM    MM    MM  MM 1011.1  12.9  13.0    MM   MM   MM    MM
2019 11 19 04 36 270  2.1  4.1    MM    MM    MM  MM 1011.0  12.9  13.0    MM   MM   MM    MM
2019 11 19 04 30 120  1.0  3.1    MM    MM    MM  MM 1010.9  12.9  13.0    MM   MM   MM    MM
2019 11 19 04 24 240  2.1  3.6    MM    MM    MM  MM 1010.9  12.9  13.0    MM   MM   MM    MM
2019 11 19 04 18 210  0.5  4.6    MM    MM    MM  MM 1010.9  12.8  13.0    MM   MM   MM    MM
2019 11 19 04 12 220  3.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 19 04 06 240  2.6  6.2    MM    MM    MM  MM 1011.0  12.7  13.0    MM   MM   MM    MM
2019 11 19 04 00 220  3.1  5.7    MM    MM    MM  MM 1011.0  12.6  13.0    MM   MM +0.0    MM
2019 11 19 03 54 220  3.1  5.1    MM    MM    MM  MM 1010.9  12.4  13.0    MM   MM   MM    MM
2019 11 19 03 48 220  3.1  6.7    MM    MM    MM  MM 1011.1  12.4  13.0    MM   MM   MM    MM
2019 11 19 03 42 230  5.7  8.2    MM    MM    MM  MM 1011.0  12.3  13.0    MM   MM   MM    MM
2019 11 19 03 36 230  7.2  9.8    MM    MM    MM  MM 1010.9  12.4  13.0    MM   MM   MM    MM
2019 11 19 03 30 220  6.7  9.8    MM    MM    MM  MM 1010.9  12.4  13.0    MM   MM   MM    MM
2019 11 19 03 24 230  6.2  9.8    MM    MM    MM  MM 1011.0  12.5  13.0    MM   MM   MM    MM
2019 11 19 03 18 240  7.2 11.3    MM    MM    MM  MM 1011.0  12.6  13.0    MM   MM   MM    MM
2019 11 19 03 12 250  8.2 11.3    MM    MM    MM  MM 1011.0  12.8  13.0    MM   MM   MM    MM
2019 11 19 03 06 240  8.8 11.3    MM    MM    MM  MM 1011.0  12.8  13.0    MM   MM   MM    MM
2019 11 19 03 00 230  8.2 10.8    MM    MM    MM  MM 1011.0  12.9  13.0    MM   MM +0.0    MM
2019 11 19 02 54 230  6.2  9.8    MM    MM    MM  MM 1011.2  13.0  13.0    MM   MM   MM    MM
2019 11 19 02 48 230  6.2 10.8    MM    MM    MM  MM 1011.1  13.1  13.0    MM   MM   MM    MM
2019 11 19 02 42 230  7.7 11.3    MM    MM    MM  MM 1011.1  13.2  13.0    MM   MM   MM    MM
2019 11 19 02 36 250  9.3 10.8    MM    MM    MM  MM 1011.1  13.3  13.1    MM   MM   MM    MM
2019 11 19 02 30 240  8.2  9.8    MM    MM    MM  MM 1011.2  13.4  13.2    MM   MM   MM    MM
2019 11 19 02 24 230  6.2  8.2    MM    MM    MM  MM 1011.2  13.3  13.2    MM   MM   MM    MM
2019 11 19 02 18 240  6.2  9.3    MM    MM    MM  MM 1011.3  13.4  13.3    MM   MM   MM    MM
2019 11 19 02 12 240  5.7  8.8    MM    MM    MM  MM 1011.3  13.4  13.3    MM   MM   MM    MM
2019 11 19 02 06 240  5.7  8.2    MM    MM    MM  MM 1011.2  13.3  13.3    MM   MM   MM    MM
2019 11 19 02 00 240  6.2  9.3    MM    MM    MM  MM 1011.3  13.4  13.4    MM   MM -0.0    MM
2019 11 19 01 54 240  6.7  9.3    MM    MM    MM  MM 1011.3  13.4  13.4    MM   MM   MM    MM
2019 11 19 01 48 240  6.2  8.2    MM    MM    MM  MM 1011.3  13.5  13.6    MM   MM   MM    MM
2019 11 19 01 42 240  5.7  8.2    MM    MM    MM  MM 1011.3  13.7  15.0    MM   MM   MM    MM
2019 11 19 01 36 240  7.2  9.3    MM    MM    MM  MM 1011.3  13.8    MM    MM   MM   MM    MM
2019 11 19 01 30 240  7.2  8.8    MM    MM    MM  MM 1011.3  13.8  13.1    MM   MM   MM    MM
2019 11 19 01 24 240  6.7  8.8    MM    MM    MM  MM 1011.2  13.9  13.1    MM   MM   MM    MM
2019 11 19 01 18 250  7.7 10.3    MM    MM    MM  MM 1011.2  14.2  13.0    MM   MM   MM    MM
2019 11 19 01 12 240  7.2  9.3    MM    MM    MM  MM 1011.1  14.4  13.0    MM   MM   MM    MM
2019 11 19 01 06 240  6.7  8.8    MM    MM    MM  MM 1010.9  14.7  13.0    MM   MM   MM    MM
2019 11 19 01 00 240  5.1  6.7    MM    MM    MM  MM 1010.9  14.9  13.1    MM   MM -1.3    MM
2019 11 19 00 54 240  5.1  7.2    MM    MM    MM  MM 1010.9  15.3  13.1    MM   MM   MM    MM
2019 11 19 00 48 240  5.1  7.2    MM    MM    MM  MM 1010.9  15.9  13.1    MM   MM   MM    MM
